,first_accuracy,first_wait,delayed,cancelled
4119,-122.0,196.0,0,0
4120,,,0,0
4121,,,0,0
4122,-45.0,27.0,1,0
4123,271.0,644.0,0,0
4124,-109.0,191.0,0,0
4125,,,0,0
4126,-185.0,0.0,0,0
4127,65.0,0.0,0,0
4128,977.0,0.0,0,0
4129,-85.0,0.0,0,0
4130,62.0,313.0,0,0
4131,323.0,108.0,0,0
4132,,,0,0
4133,-175.0,0.0,0,0
4134,87.0,652.0,0,0
4135,,,0,0
4136,,,0,0
4137,,,0,0
4138,4299.0,541.0,0,1
4139,58.0,13743.0,0,0
4140,,,0,0
4141,142.0,773.0,1,0
4142,,,0,0
4143,,,0,0
4144,,,0,0
4145,-62.0,0.0,0,0
4146,-90.0,450.0,0,0
4147,688.0,37.0,0,0
4148,1045.0,0.0,0,0
4149,51.0,3359.0,0,0
4150,508.0,544.0,0,0
4151,302.0,824.0,0,0
4152,,,0,0
4153,-3.0,0.0,0,0
4154,1956.0,575.0,0,1
4155,2484.0,1832.0,1,0
4156,39.0,0.0,0,0
4157,-42.0,157.0,0,0
4158,,,0,0
4159,1515.0,0.0,0,0
4160,-107.0,101.0,0,0
4161,-20.0,209.0,0,1
4162,,,0,0
4163,134.0,345.0,0,0
4164,,,0,0
4165,101.0,0.0,0,0
4166,-9.0,57.0,1,0
4167,,,0,0
4168,-493.0,66.0,1,0
4169,,,0,0
4170,650.0,174.0,0,0
4171,270.0,279.0,0,0
4172,-20.0,125.0,0,0
4173,,,0,0
4174,,,0,0
4175,386.0,1555.0,0,0
4176,113.0,2448.0,0,0
4177,,,0,0
4178,-45.0,337.0,0,0
4179,6.0,0.0,0,0
4180,282.0,286.0,1,0
4181,1462.0,0.0,1,0
4182,,,0,0
4183,-133.0,267.0,0,0
4184,-91.0,272.0,0,0
4185,3717.0,1278.0,0,0
4186,-599.0,806.0,0,0
4187,,,0,0
4188,-151.0,0.0,0,0
4189,-70.0,191.0,0,0
4190,2111.0,685.0,1,0
4191,,,0,0
4192,78.0,63.0,1,0
4193,,,1,0
4194,-863.0,244.0,0,1
4195,-63.0,229.0,0,0
4196,,,1,0
4197,-39.0,72.0,0,0
4198,,,0,0
4199,-284.0,295.0,0,0
4200,-16.0,771.0,0,0
4201,-4.0,203.0,1,0
4202,,,0,0
4203,-411.0,1047.0,1,1
4204,12.0,33.0,0,0
4205,-62.0,0.0,0,0
4206,2036.0,1208.0,0,0
4207,-152.0,315.0,0,0
4208,550.0,0.0,0,0
4209,-52.0,915.0,0,0
4210,61.0,188.0,1,0
4211,23.0,118.0,0,1
4212,,,0,0
4213,-107.0,74.0,0,0
4214,41.0,512.0,0,0
4215,,,0,0
4216,289.0,153.0,0,0
4217,914.0,302.0,0,1
4218,-327.0,1193.0,0,0
4219,-210.0,0.0,0,0
4220,331.0,379.0,0,0
4221,-3.0,1160.0,0,1
4222,-155.0,242.0,0,0
4223,74.0,32.0,0,0
4224,54.0,28.0,0,0
4225,-16.0,0.0,0,0
4226,,,1,0
4227,-62.0,324.0,0,0
4228,-156.0,0.0,0,0
4229,-69.0,9.0,0,0
4230,,,1,0
4231,1275.0,294.0,0,0
4232,,,0,0
4233,21.0,124.0,1,0
4234,-92.0,0.0,1,0
4235,120.0,444.0,0,1
4236,366.0,0.0,0,0
4237,-3.0,60.0,0,0
4238,-382.0,0.0,0,0
4239,2.0,426.0,0,0
4240,,,0,0
4241,3408.0,119.0,1,0
4242,390.0,416.0,0,0
4243,88.0,821.0,0,0
4244,,,0,0
4245,667.0,1034.0,1,1
4246,,,0,0
4247,104.0,1475.0,0,0
4248,,,0,0
4249,1070.0,226.0,0,0
4250,,,0,0
4251,,,0,0
4252,,,0,0
4253,3630.0,154.0,0,0
4254,,,0,0
4255,1363.0,239.0,0,0
4256,,,1,0
4257,-158.0,0.0,0,0
4258,17.0,30.0,0,0
4259,50.0,97.0,0,0
4260,706.0,514.0,0,0
4261,,,0,0
4262,,,0,0
4263,,,0,0
4264,36.0,1240.0,0,0
4265,,,0,0
4266,-49.0,0.0,0,0
4267,-148.0,79.0,0,0
4268,,,0,0
4269,-354.0,94.0,0,0
4270,,,0,0
4271,-11.0,70.0,1,0
4272,-22.0,0.0,0,0
4273,29.0,320.0,0,0
4274,70.0,256.0,0,0
4275,239.0,0.0,0,0
4276,61.0,0.0,1,0
4277,,,0,0
4278,-51.0,0.0,0,0
4279,,,0,0
4280,-133.0,182.0,0,0
4281,-50.0,56.0,0,0
4282,-7.0,736.0,0,0
4283,-203.0,411.0,0,0
4284,402.0,298.0,0,0
4285,-28.0,0.0,0,0
4286,989.0,283.0,0,0
4287,-161.0,499.0,0,0
4288,575.0,285.0,0,0
4289,,,1,0
4290,-196.0,2363.0,0,0
4291,-9.0,740.0,0,0
4292,49.0,0.0,1,0
4293,,,0,0
4294,-128.0,0.0,0,0
4295,-98.0,0.0,1,0
4296,,,0,0
4297,-206.0,299.0,0,0
4298,3543.0,1278.0,0,1
4299,20.0,166.0,0,0
4300,317.0,0.0,0,0
4301,2738.0,405.0,1,0
4302,-105.0,0.0,0,0
4303,-9.0,11.0,0,0
4304,,,0,0
4305,922.0,383.0,0,0
4306,473.0,0.0,0,0
4307,,,0,0
4308,,,0,0
4309,-38.0,96.0,0,0
4310,-77.0,275.0,0,0
4311,,,0,0
4312,,,0,0
4313,-1.0,218.0,0,0
4314,2127.0,127.0,0,0
4315,,,0,0
4316,277.0,237.0,1,0
4317,64.0,0.0,1,0
4318,,,0,0
4319,-130.0,1079.0,0,0
4320,,,0,0
4321,0.0,0.0,0,0
4322,,,0,0
4323,-42.0,755.0,0,0
4324,,,0,0
4325,,,0,0
4326,,,1,0
4327,45.0,0.0,0,0
4328,1825.0,319.0,1,1
4329,522.0,568.0,0,0
4330,,,0,0
4331,,,0,0
4332,,,0,0
4333,805.0,443.0,0,0
4334,-69.0,0.0,0,0
4335,,,0,0
4336,,,0,0
4337,2624.0,153.0,0,0
4338,423.0,0.0,1,0
4339,207.0,342.0,0,0
4340,-180.0,232.0,0,0
4341,,,0,0
4342,,,0,0
4343,734.0,305.0,0,0
4344,4.0,425.0,0,0
4345,240.0,23.0,0,0
4346,421.0,505.0,0,1
4347,564.0,32.0,1,0
4348,-107.0,701.0,0,0
4349,464.0,0.0,0,0
4350,79.0,156.0,0,0
4351,-54.0,1100.0,0,0
4352,,,0,0
4353,1963.0,176.0,0,0
4354,-32.0,483.0,0,0
4355,238.0,0.0,0,0
4356,2742.0,1593.0,1,0
4357,-85.0,442.0,0,0
4358,,,0,0
4359,,,0,0
4360,-179.0,0.0,0,0
4361,724.0,381.0,0,0
4362,-36.0,0.0,0,0
4363,-821.0,802.0,0,0
4364,,,0,0
4365,,,0,0
4366,13.0,25.0,0,0
4367,,,0,0
4368,140.0,0.0,0,0
4369,136.0,23.0,0,0
4370,,,0,0
4371,526.0,1190.0,0,0
4372,-12.0,242.0,0,0
4373,-126.0,23.0,0,0
4374,-23.0,0.0,0,0
4375,,,0,0
4376,196.0,0.0,0,0
4377,,,0,0
4378,2201.0,425.0,0,0
4379,-118.0,188.0,0,0
4380,-183.0,0.0,0,0
4381,,,0,0
4382,-121.0,132.0,0,0
4383,,,0,0
4384,1027.0,206.0,0,0
4385,1.0,72.0,0,0
4386,,,0,0
4387,-396.0,2316.0,0,0
4388,62.0,0.0,0,0
4389,332.0,269.0,0,0
4390,537.0,0.0,0,0
4391,,,0,0
4392,1717.0,482.0,0,0
4393,2.0,136.0,0,0
4394,,,0,0
4395,,,0,0
4396,-42.0,139.0,0,0
4397,,,1,0
4398,,,0,0
4399,,,0,0
4400,13.0,630.0,0,0
4401,-5.0,0.0,0,0
4402,-34.0,0.0,0,0
4403,566.0,245.0,1,0
4404,2393.0,6439.0,0,0
4405,,,0,0
4406,63.0,225.0,0,0
4407,,,0,0
4408,,,0,0
4409,,,1,0
4410,-297.0,827.0,0,0
4411,,,0,0
4412,303.0,490.0,0,0
4413,,,0,0
4414,-14.0,52.0,0,0
4415,6.0,108.0,1,0
4416,137.0,0.0,0,0
4417,-7.0,336.0,0,0
4418,,,0,0
4419,,,0,0
4420,,,0,0
4421,-65.0,0.0,0,0
4422,254.0,398.0,1,0
4423,,,0,0
4424,,,0,0
4425,-79.0,0.0,0,0
4426,-25.0,428.0,0,0
4427,-64.0,0.0,0,0
4428,-68.0,33.0,0,0
4429,-604.0,544.0,0,0
4430,-50.0,1572.0,0,0
4431,-284.0,476.0,0,0
4432,-87.0,779.0,0,1
4433,,,1,0
4434,,,0,0
4435,80.0,118.0,1,0
4436,-139.0,70.0,1,0
4437,74.0,316.0,0,0
4438,6.0,18.0,1,0
4439,,,0,0
4440,2.0,43.0,0,0
4441,117.0,367.0,0,0
4442,-262.0,88.0,1,0
4443,2180.0,3214.0,0,0
4444,-157.0,28.0,0,0
4445,-78.0,364.0,0,0
4446,-11.0,0.0,0,0
4447,-140.0,224.0,0,0
4448,98.0,0.0,0,1
4449,,,1,0
4450,-31.0,0.0,0,0
4451,-490.0,0.0,0,0
4452,,,0,0
4453,,,1,0
4454,,,0,0
4455,79.0,0.0,0,0
4456,,,0,0
4457,-80.0,37.0,0,0
4458,-366.0,508.0,1,0
4459,388.0,372.0,0,0
4460,-185.0,362.0,0,0
4461,-150.0,145.0,0,0
4462,-80.0,0.0,0,0
4463,,,0,0
4464,-367.0,28.0,0,0
4465,1191.0,787.0,0,1
4466,-263.0,342.0,1,0
4467,100.0,342.0,0,0
4468,75.0,0.0,0,0
4469,-122.0,184.0,0,0
4470,,,0,0
4471,,,0,0
4472,,,0,0
4473,-233.0,0.0,0,0
4474,,,0,0
4475,-41.0,524.0,0,0
4476,,,0,0
4477,-58.0,0.0,0,0
4478,301.0,0.0,0,0
4479,52.0,231.0,0,0
4480,21.0,0.0,0,0
4481,58.0,386.0,0,0
4482,,,0,0
4483,3641.0,1308.0,0,0
4484,214.0,1036.0,0,1
4485,10.0,0.0,0,0
4486,-97.0,53.0,0,0
4487,-15.0,0.0,0,0
4488,-175677.0,1600.0,0,0
4489,-46.0,31.0,0,0
4490,,,0,0
4491,870.0,186.0,1,0
4492,,,0,0
4493,-67.0,0.0,0,0
4494,198.0,712.0,0,0
4495,4458.0,881.0,0,0
4496,7.0,101.0,0,0
4497,41.0,0.0,0,0
4498,,,0,0
4499,,,0,0
4500,,,0,0
4501,194.0,27.0,0,0
4502,,,0,0
4503,63.0,0.0,0,0
4504,,,0,0
4505,-29.0,500.0,0,0
4506,-24.0,0.0,0,0
4507,233.0,0.0,0,0
4508,115.0,32.0,0,0
4509,,,0,0
4510,,,0,0
4511,,,0,0
4512,-37.0,526.0,0,0
4513,994.0,35.0,0,0
4514,-18.0,4.0,0,0
4515,608.0,103.0,0,0
4516,-43.0,1070.0,1,0
4517,-204.0,1493.0,0,0
4518,-263.0,0.0,0,0
4519,,,1,1
4520,-139.0,913.0,0,0
4521,-339.0,1061.0,0,0
4522,2592.0,949.0,0,0
4523,117.0,425.0,1,0
4524,-245.0,0.0,0,0
4525,329.0,262.0,0,0
4526,523.0,377.0,0,0
4527,,,0,0
4528,-33.0,559.0,1,0
4529,-165.0,489.0,0,0
4530,815.0,550.0,0,0
4531,-62.0,0.0,0,0
4532,-120.0,1854.0,1,0
4533,,,0,0
4534,,,0,0
4535,522.0,137.0,0,0
4536,,,0,0
4537,193.0,956.0,0,0
4538,-246.0,705.0,0,0
4539,,,1,0
4540,271.0,877.0,0,0
4541,500.0,384.0,0,0
4542,,,0,0
4543,,,0,0
4544,,,1,0
4545,37.0,436.0,0,0
4546,-72.0,549.0,0,0
4547,,,0,0
4548,507.0,356.0,0,0
4549,1505.0,1089.0,0,0
4550,22.0,0.0,0,0
4551,,,0,0
4552,142.0,657.0,0,0
4553,,,0,0
4554,179.0,592.0,0,0
4555,-3.0,0.0,1,1
4556,,,1,0
4557,-45.0,0.0,0,0
4558,157.0,920.0,1,0
4559,-308.0,125.0,1,0
4560,,,0,0
4561,,,0,0
4562,-58.0,432.0,1,0
4563,,,1,0
4564,,,0,0
4565,10301.0,2397.0,0,1
4566,-64.0,753.0,0,1
4567,19.0,79.0,0,0
4568,3891.0,2341.0,0,1
4569,263.0,281.0,0,1
4570,151.0,57.0,1,0
4571,,,0,0
4572,112.0,113.0,0,0
4573,,,0,0
4574,2844.0,2671.0,0,1
4575,,,0,0
4576,,,0,0
4577,,,1,0
4578,-259.0,129.0,0,0
4579,616.0,0.0,1,0
4580,114.0,0.0,0,0
4581,-147.0,266.0,0,0
4582,,,1,0
4583,,,0,0
4584,-10.0,258.0,0,0
4585,-156.0,346.0,0,0
4586,,,0,0
4587,-3644.0,0.0,0,0
4588,-112.0,0.0,0,0
4589,1294.0,93.0,1,0
4590,-44.0,503.0,0,0
4591,,,0,0
4592,,,0,1
4593,,,0,0
4594,408.0,49.0,0,0
4595,-163.0,177.0,0,0
4596,-96.0,27.0,0,0
4597,1660.0,923.0,0,0
4598,-5.0,143.0,0,0
4599,119.0,53.0,0,0
4600,,,1,0
4601,1102.0,6940.0,0,0
4602,,,0,0
4603,,,0,0
4604,-340.0,429.0,0,0
4605,1.0,578.0,0,0
4606,,,0,0
4607,-42710.0,1942.0,0,0
4608,229.0,0.0,0,0
4609,382.0,1469.0,1,0
4610,6132.0,874.0,1,0
4611,,,0,0
4612,244.0,0.0,0,0
4613,,,0,0
4614,-17.0,0.0,0,0
4615,1937.0,1190.0,0,0
4616,819.0,954.0,0,0
4617,,,0,0
4618,1438.0,1457.0,0,1
4619,302.0,326.0,1,0
4620,,,0,0
4621,236.0,889.0,0,0
4622,-85.0,382.0,0,0
4623,272.0,94.0,1,0
4624,21.0,427.0,0,0
4625,257.0,39.0,0,0
4626,,,0,0
4627,75.0,240.0,0,0
4628,,,0,0
4629,2504.0,46.0,0,0
4630,-92.0,735.0,0,0
4631,-30.0,251.0,1,0
4632,39.0,199.0,0,0
4633,65.0,113.0,0,0
4634,5616.0,500.0,0,0
4635,18.0,0.0,1,0
4636,2.0,44.0,0,0
4637,,,0,0
4638,-104.0,0.0,0,0
4639,228.0,573.0,0,0
4640,,,0,0
4641,-98.0,391.0,0,0
4642,64.0,72.0,0,0
4643,,,0,0
4644,,,0,0
4645,,,0,0
4646,-12.0,249.0,0,0
4647,,,0,0
4648,,,0,0
4649,,,0,0
4650,,,1,0
4651,80.0,76.0,0,0
4652,-225.0,0.0,0,0
4653,135.0,0.0,0,0
4654,33.0,395.0,0,0
4655,98.0,1343.0,0,0
4656,-12.0,32.0,0,0
4657,,,0,0
4658,0.0,679.0,1,0
4659,,,0,0
4660,62.0,412.0,0,0
4661,608.0,276.0,0,0
4662,224.0,0.0,1,0
4663,35.0,0.0,1,0
4664,-1749.0,2499.0,1,0
4665,-9.0,14.0,1,0
4666,,,0,0
4667,,,0,0
4668,-64.0,1942.0,0,0
4669,-115.0,402.0,0,0
4670,16.0,46.0,0,0
4671,1259.0,868.0,0,0
4672,-189.0,189.0,0,0
4673,3.0,103.0,0,0
4674,,,0,0
4675,-141.0,326.0,0,0
4676,8784.0,8119.0,1,0
4677,,,0,0
4678,35.0,197.0,0,0
4679,767.0,388.0,0,0
4680,77.0,123.0,0,0
4681,-69.0,492.0,1,0
4682,,,0,0
4683,,,0,0
4684,18.0,92.0,0,0
4685,121.0,378.0,1,0
4686,,,0,0
4687,-20.0,162.0,1,0
4688,-29.0,79.0,0,0
4689,39.0,622.0,0,1
4690,,,1,0
4691,-19.0,0.0,1,0
4692,,,0,0
4693,,,0,0
4694,,,0,0
4695,,,0,0
4696,39.0,5.0,1,0
4697,,,0,0
4698,1351.0,53.0,0,0
4699,846.0,0.0,0,0
4700,31.0,610.0,0,0
4701,5028.0,1587.0,0,0
4702,,,0,0
4703,,,0,0
4704,-119.0,626.0,1,0
4705,8.0,34.0,0,0
4706,465.0,0.0,1,0
4707,,,1,0
4708,1492.0,352.0,0,0
4709,336.0,1356.0,0,0
4710,274.0,458.0,1,0
4711,901.0,0.0,0,0
4712,-291.0,217.0,0,0
4713,-140.0,786.0,0,1
4714,-68.0,551.0,1,0
4715,,,0,0
4716,309.0,606.0,0,0
4717,,,0,0
4718,-89.0,750.0,0,0
4719,-23.0,219.0,0,0
4720,7.0,384.0,0,0
4721,519.0,214.0,0,0
4722,-55.0,0.0,0,0
4723,-287.0,361.0,0,1
4724,-16.0,593.0,0,0
4725,-77.0,0.0,0,0
4726,-70.0,122.0,0,0
4727,-102.0,244.0,0,0
4728,-90.0,50.0,1,0
4729,-60.0,894.0,0,0
4730,11.0,290.0,0,1
4731,-141.0,535.0,0,0
4732,,,0,0
4733,,,0,0
4734,-95.0,873.0,0,0
4735,17.0,120.0,0,0
4736,4.0,25.0,0,0
4737,-188.0,401.0,0,0
4738,,,0,0
4739,-46.0,391.0,0,0
4740,-605.0,287.0,0,0
4741,-70.0,32.0,0,0
4742,-25.0,3370.0,0,0
4743,-446.0,454.0,1,0
4744,474.0,2443.0,0,0
4745,,,0,0
4746,-67.0,202.0,1,0
4747,766.0,682.0,1,0
4748,,,0,0
4749,,,0,0
4750,,,0,0
4751,1586.0,0.0,0,0
4752,-140.0,753.0,0,0
4753,-61.0,0.0,1,0
4754,138.0,350.0,1,0
4755,-860.0,238.0,0,0
4756,27361.0,0.0,0,0
4757,-1.0,15.0,0,0
4758,,,0,0
4759,92.0,0.0,0,0
4760,-80.0,110.0,0,0
4761,-24.0,6.0,0,0
4762,-384.0,744.0,0,0
4763,-227.0,2631.0,0,0
4764,,,0,0
4765,16.0,222.0,0,0
4766,,,0,0
4767,115.0,53.0,0,0
4768,120.0,0.0,0,0
4769,374.0,1429.0,1,0
4770,,,0,0
4771,,,0,0
4772,452.0,787.0,1,0
4773,-368.0,1045.0,0,0
4774,-9.0,3.0,0,0
4775,,,0,0
4776,,,0,0
4777,,,0,0
4778,,,0,0
4779,-22.0,318.0,0,0
4780,-34.0,0.0,0,0
4781,-65.0,120.0,1,0
4782,,,0,0
4783,,,0,0
4784,-63.0,0.0,1,0
4785,,,0,0
4786,2.0,60.0,0,0
4787,-128.0,574.0,0,0
4788,-58.0,34.0,1,0
4789,69.0,0.0,0,0
4790,-245.0,325.0,0,0
4791,,,0,0
4792,50.0,0.0,1,0
4793,,,0,0
4794,-79.0,33.0,0,0
4795,,,0,0
4796,48.0,270.0,0,0
4797,,,0,0
4798,-84.0,73.0,1,0
4799,-229.0,188.0,0,0
4800,680.0,128.0,0,0
4801,10671.0,1000.0,1,1
4802,,,0,0
4803,,,0,0
4804,3702.0,4011.0,1,1
4805,,,0,0
4806,,,0,0
4807,3.0,13.0,0,0
4808,116.0,0.0,0,0
4809,1533.0,0.0,0,0
4810,,,0,0
4811,,,0,0
4812,-149.0,0.0,0,0
4813,-230.0,736.0,1,0
4814,,,0,0
4815,65.0,17.0,1,0
4816,113.0,0.0,0,0
4817,-12.0,28.0,0,0
4818,726.0,688.0,0,0
4819,129.0,53.0,1,0
4820,,,0,0
4821,23.0,188.0,0,0
4822,8.0,0.0,0,0
4823,1153.0,956.0,0,0
4824,1155.0,24.0,1,0
4825,-347.0,541.0,0,0
4826,653.0,0.0,0,1
4827,756.0,2227.0,0,0
4828,,,0,0
4829,,,0,0
4830,37.0,441.0,0,0
4831,,,0,0
4832,-78.0,0.0,0,0
4833,76.0,39.0,0,0
4834,4952.0,1299.0,1,0
4835,,,0,0
4836,-10.0,506.0,0,0
4837,,,0,0
4838,222.0,49.0,0,0
4839,183.0,383.0,0,0
4840,,,0,0
4841,15387.0,1941.0,0,1
4842,-11.0,0.0,0,0
4843,315.0,519.0,1,0
4844,-371.0,0.0,0,0
4845,927.0,976.0,0,1
4846,,,0,0
4847,-129.0,270.0,1,0
4848,-108.0,0.0,0,0
4849,,,0,0
4850,,,1,0
4851,,,0,0
4852,,,0,0
4853,,,0,0
4854,,,0,0
4855,-101.0,386.0,0,0
4856,-57.0,0.0,0,0
4857,,,0,0
4858,5771.0,1540.0,0,0
4859,-56.0,637.0,0,1
4860,-401.0,0.0,0,0
4861,,,0,0
4862,,,0,0
4863,69.0,0.0,0,0
4864,2149.0,913.0,0,0
4865,9.0,498.0,1,0
4866,-68.0,394.0,0,0
4867,-360.0,460.0,0,0
4868,,,0,0
4869,,,0,0
4870,451.0,0.0,1,0
4871,,,0,0
4872,-865.0,662.0,0,0
4873,,,1,0
4874,,,0,0
4875,65.0,150.0,0,0
4876,-142.0,0.0,0,0
4877,1346.0,755.0,1,0
4878,-22.0,0.0,0,0
4879,-67.0,0.0,0,0
4880,238.0,58.0,0,0
4881,,,0,0
4882,,,0,0
4883,2206.0,1001.0,0,0
4884,,,0,0
4885,,,0,0
4886,,,0,0
4887,583.0,0.0,0,0
4888,-68.0,34.0,0,0
4889,349.0,89.0,0,0
4890,-56.0,129.0,0,0
4891,4308.0,0.0,0,0
4892,,,0,0
4893,,,0,0
4894,383.0,18.0,0,0
4895,784.0,0.0,0,0
4896,113.0,462.0,1,0
4897,29.0,529.0,0,0
4898,,,0,0
4899,349.0,795.0,0,0
4900,699.0,517.0,0,0
4901,29.0,549.0,1,0
4902,,,0,0
4903,558.0,588.0,0,0
4904,180.0,0.0,0,0
4905,109.0,628.0,0,0
4906,-147.0,558.0,0,0
4907,-99.0,127.0,1,0
4908,-5.0,0.0,0,0
4909,-80.0,1032.0,0,1
4910,,,0,0
4911,,,0,1
4912,158.0,607.0,0,0
4913,974.0,1480.0,1,0
4914,854.0,64.0,0,0
4915,,,0,0
4916,,,0,0
4917,-401.0,676.0,0,0
4918,,,0,0
4919,-57.0,974.0,0,0
4920,,,0,0
4921,30.0,1293.0,0,0
4922,108.0,1276.0,0,0
4923,59.0,0.0,0,0
4924,781.0,212.0,0,0
4925,,,1,0
4926,,,0,0
4927,310.0,551.0,0,0
4928,,,0,0
4929,16.0,0.0,0,0
4930,1561.0,2054.0,0,0
4931,862.0,953.0,0,0
4932,30.0,0.0,0,0
4933,1932.0,309.0,0,0
4934,-107.0,272.0,0,0
4935,,,1,0
4936,-101.0,25.0,0,0
4937,-33.0,647.0,0,0
4938,-97.0,610.0,1,0
4939,,,1,0
4940,23.0,0.0,0,0
4941,,,0,0
4942,546.0,300.0,1,0
4943,1028.0,402.0,0,0
4944,-49.0,235.0,0,0
4945,1886.0,620.0,0,0
4946,,,0,0
4947,5216.0,0.0,0,0
4948,1084.0,74.0,0,0
4949,-57.0,4287.0,0,1
4950,,,0,0
4951,,,0,0
4952,10.0,28.0,0,0
4953,,,0,0
4954,367.0,2400.0,0,0
4955,214488.0,254.0,0,0
4956,-14.0,43.0,0,0
4957,-66.0,8.0,1,1
4958,-51.0,0.0,1,0
4959,,,0,0
4960,109.0,-13.0,1,1
4961,44681.0,203.0,0,0
4962,,,0,0
4963,522.0,5236.0,1,0
4964,,,0,0
4965,,,0,0
4966,121.0,628.0,0,0
4967,52.0,0.0,0,0
4968,1194.0,0.0,0,0
4969,7.0,0.0,0,0
4970,,,0,0
4971,15.0,0.0,0,0
4972,59.0,65.0,0,0
4973,163.0,56.0,0,0
4974,,,0,0
4975,540.0,0.0,0,0
4976,,,0,0
4977,,,1,0
4978,3113.0,453.0,0,0
4979,,,0,0
4980,,,0,0
4981,-1374.0,586.0,0,0
4982,-19.0,131.0,1,0
4983,-42.0,1184.0,0,0
4984,-1214.0,68.0,0,0
4985,,,0,0
4986,-43.0,138.0,0,0
4987,-173.0,0.0,0,0
4988,103.0,0.0,0,0
4989,4063.0,3099.0,1,0
4990,,,0,0
4991,-154.0,51.0,0,0
4992,,,0,0
4993,,,0,0
4994,-71.0,138.0,0,0
4995,,,0,0
4996,10.0,433.0,0,0
4997,-66.0,42.0,0,0
4998,43.0,72.0,1,0
4999,,,0,0
5000,,,0,0
5001,,,0,0
5002,-145.0,0.0,0,0
5003,,,0,0
5004,,,0,0
5005,151.0,734.0,0,0
5006,1435.0,0.0,1,0
5007,,,0,0
5008,-12.0,182.0,0,0
5009,138.0,0.0,0,0
5010,,,0,0
5011,54.0,0.0,0,0
5012,,,0,0
5013,1659.0,26.0,0,0
5014,-1510.0,813.0,0,0
5015,,,0,0
5016,-70.0,0.0,0,0
5017,74.0,400.0,0,0
5018,-36.0,128.0,0,0
5019,,,0,0
5020,-141.0,2019.0,0,0
5021,,,1,0
5022,231.0,146.0,0,0
5023,-138.0,1346.0,1,0
5024,,,1,0
5025,1222.0,0.0,0,0
5026,265.0,543.0,0,0
5027,-17.0,1042.0,1,0
5028,,,0,0
5029,-47.0,444.0,0,0
5030,,,0,0
5031,4.0,574.0,0,0
5032,-31.0,78.0,1,0
5033,115.0,476.0,0,0
5034,70.0,0.0,1,0
5035,-1143.0,4510.0,0,0
5036,-202.0,1660.0,0,0
5037,-88.0,0.0,0,0
5038,839.0,1.0,0,0
5039,-382.0,578.0,0,0
5040,-113.0,357.0,0,0
5041,-202.0,272.0,0,0
5042,123.0,1675.0,0,0
5043,1615.0,0.0,1,0
5044,1845.0,505.0,0,0
5045,,,0,0
5046,-101.0,891.0,0,0
5047,398.0,742.0,0,0
5048,-90.0,807.0,0,0
5049,,,0,0
5050,-65.0,39.0,1,0
5051,-222.0,1051.0,1,0
5052,,,0,0
5053,-61.0,133.0,0,0
5054,3.0,0.0,0,0
5055,-96.0,2007.0,0,0
5056,,,1,0
5057,-35.0,0.0,0,0
5058,2486.0,1527.0,0,0
5059,-90.0,334.0,0,0
5060,1302.0,200.0,0,0
5061,,,1,0
5062,,,0,0
5063,483.0,0.0,0,0
5064,,,0,0
5065,,,0,0
5066,-67.0,153.0,0,0
5067,1086.0,200.0,0,0
5068,-168.0,1435.0,1,0
5069,104.0,0.0,0,0
5070,,,0,0
5071,16255.0,282.0,1,1
5072,1944.0,2859.0,1,0
5073,-191.0,706.0,0,0
5074,782.0,0.0,0,0
5075,-29.0,524.0,0,0
5076,-15.0,0.0,1,0
5077,,,1,0
5078,510.0,0.0,0,0
5079,66.0,80.0,0,0
5080,,,0,0
5081,,,0,0
5082,-30.0,531.0,0,0
5083,,,0,0
5084,-2.0,35.0,0,0
5085,9011.0,1541.0,1,0
5086,-73.0,284.0,0,0
5087,62.0,0.0,1,0
5088,-82.0,197.0,1,0
5089,79.0,513.0,0,0
5090,2253.0,100.0,1,1
5091,-429.0,0.0,0,0
5092,-8.0,327.0,0,0
5093,,,0,0
5094,150.0,159.0,0,0
5095,,,0,0
5096,,,0,0
5097,80.0,855.0,0,0
5098,,,0,0
5099,3956.0,44.0,0,0
5100,2894.0,772.0,1,0
5101,227.0,485.0,0,0
5102,99.0,426.0,0,0
5103,,,0,0
5104,634.0,0.0,0,0
5105,1107.0,1387.0,0,0
5106,,,0,0
5107,-78.0,734.0,1,0
5108,-79.0,428.0,0,0
5109,,,1,0
5110,,,0,0
5111,144.0,443.0,0,0
5112,77.0,251.0,0,0
5113,371.0,296.0,0,0
5114,-54.0,526.0,0,0
5115,115.0,0.0,1,0
5116,,,0,0
5117,728.0,0.0,0,0
5118,,,0,1
5119,-65.0,600.0,0,0
5120,,,0,0
5121,-435.0,1022.0,0,0
5122,171.0,356.0,0,0
5123,,,1,0
5124,,,0,0
5125,,,0,0
5126,6486.0,128.0,0,0
5127,3368.0,2704.0,0,0
5128,1200.0,808.0,0,1
5129,-239.0,0.0,0,0
5130,,,0,0
5131,,,0,0
5132,,,0,0
5133,140.0,328.0,1,1
5134,6.0,315.0,0,0
5135,,,0,0
5136,304.0,5544.0,0,0
5137,,,0,0
5138,-69.0,31.0,0,0
5139,,,0,0
5140,75.0,315.0,1,0
5141,78.0,97.0,1,0
5142,9.0,131.0,0,0
5143,,,0,0
5144,-401.0,1024.0,0,0
5145,89.0,33.0,1,0
5146,4492.0,291.0,1,0
5147,228.0,532.0,1,0
5148,,,0,0
5149,,,0,0
5150,715.0,2505.0,1,0
